,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
0,6.537931034482758,0.6758620689655173,0.6241379310344828,0.33448275862068966,0.20344827586206896,0.04482758620689655,0.08620689655172414,0.07241379310344828,0.006896551724137931,0.02413793103448276
1,6.286206896551724,0.8413793103448276,0.4068965517241379,0.3310344827586207,0.3137931034482759,0.17586206896551723,0.13793103448275862,0.07931034482758621,0.020689655172413793,0.017241379310344827
2,6.258620689655173,0.7586206896551724,0.43103448275862066,0.3103448275862069,0.3620689655172414,0.18620689655172415,0.1482758620689655,0.06896551724137931,0.06551724137931035,0.006896551724137931
3,6.617241379310345,0.696551724137931,0.3724137931034483,0.3103448275862069,0.3689655172413793,0.30689655172413793,0.13448275862068965,0.04827586206896552,0.05517241379310345,0.013793103448275862
4,6.979310344827586,0.5275862068965518,0.47586206896551725,0.28620689655172415,0.3448275862068966,0.3103448275862069,0.12758620689655173,0.06206896551724138,0.08275862068965517,0.013793103448275862
5,6.982758620689655,0.5551724137931034,0.5172413793103449,0.3620689655172414,0.2689655172413793,0.32068965517241377,0.20689655172413793,0.03103448275862069,0.11379310344827587,0.020689655172413793
6,6.651724137931034,0.6862068965517242,0.6310344827586207,0.38620689655172413,0.3482758620689655,0.2827586206896552,0.18620689655172415,0.06551724137931035,0.07241379310344828,0.027586206896551724
7,6.389655172413793,0.5862068965517241,0.8758620689655172,0.40344827586206894,0.35517241379310344,0.2896551724137931,0.19310344827586207,0.09310344827586207,0.020689655172413793,0.013793103448275862
8,6.062068965517241,0.7551724137931034,1.0551724137931036,0.2827586206896552,0.296551724137931,0.1482758620689655,0.1310344827586207,0.11379310344827587,0.02413793103448276,0.010344827586206896
9,2.9793103448275864,0.49310344827586206,0.5551724137931034,0.07931034482758621,0.1206896551724138,0.027586206896551724,0.034482758620689655,0.05517241379310345,0.0,0.0
